id,cohort,race,sex,asvab_wt,sci,arith,word,para,number,coding,auto,math,mech,elec,social,weight_custom,pc1_verb,pc2_math,pc3_mech,pc4_admin,pc1_verb_m,pc1_verb_f,pc2_math_m,pc2_math_f,pc3_mech_m,pc3_mech_f,pc4_admin_m,pc4_admin_f,social_m,social_f
5147,97,3,1,250427,,,,,,,,,,,1.2736892,135333,,,,,,,,,,,,,1.2736892,
5148,97,3,1,295864,,,,,,,,,,,-.51190358,568716,,,,,,,,,,,,,-.51190358,
5149,97,3,2,266003,-.80726337,-.34246713,-.53718036,-1.1787132,-.45354119,.43003833,-.53465647,-.63457394,-.60047317,-1.2414571,.59864348,452097,-1.5864767,-.97900563,-1.0637538,.17107219,,-1.5864767,,-.97900563,,-1.0637538,,.17107219,,.59864348
5150,97,3,1,262352,1.2048435,.75089669,1.1589922,1.6211113,.93302816,.19752228,1.7169093,.21058764,1.2695167,.85896194,.6730718,593640,2.1748462,1.1068313,2.1452029,.68409091,2.1748462,,1.1068313,,2.1452029,,.68409091,,.6730718,
5151,97,3,2,301233,-.60394722,-.25646475,-.5962472,-1.1332375,.48220283,-.089338422,-1.0482192,.0035718984,-1.2797167,-.72029167,-.47635719,505249,-1.334687,-.2728442,-1.6836914,.14385477,,-1.334687,,-.2728442,,-1.6836914,,.14385477,,-.47635719
5152,97,2,2,188374,.44363359,.012032924,.77561706,.65243137,-1.0057496,.64134341,-.48100376,-.3128382,.8444339,-.27435404,,466572,.98668206,-.27524328,.062245991,.01262948,,.98668206,,-.27524328,,.062245991,,.01262948,,
5153,97,2,1,170825,.83759159,.61504102,.15955655,.13763261,.14585052,.6641506,1.3965505,.79014081,.81431454,.57675177,-1.1103688,96389,.59533095,.98056966,1.7410043,.54851919,.59533095,,.98056966,,1.7410043,,.54851919,,-1.1103688,
5154,97,3,2,266003,2.0081167,1.6613228,1.1715378,1.6551043,.78463411,.42486537,.36048633,1.396753,1.3225881,.62940204,-1.4145977,449147,2.6114414,2.5808918,1.1673319,.55345559,,2.6114414,,2.5808918,,1.1673319,,.55345559,,-1.4145977
5155,97,3,1,262352,.68784958,1.7474928,1.0743448,-.65298218,-1.0917783,-.14280486,1.4772766,.65450376,1.432849,1.249339,-1.029942,542205,.75421417,1.3404921,2.5837295,-.89548147,.75421417,,1.3404921,,2.5837295,,-.89548147,,-1.029942,
5156,97,3,1,294780,1.2684147,.8730371,1.2746246,.62975419,.017417364,.49701792,1.4077471,-.060991973,.48577929,.67211032,.54615498,470701,1.797682,.46146441,1.6983509,.39423075,1.797682,,.46146441,,1.6983509,,.39423075,,.54615498,
5157,97,3,1,274215,1.1911048,.12283899,.40987307,.12148329,-.82842475,-.70106399,1.6358694,-.65211248,1.7417426,-.33956406,-.78771365,542205,.53234619,-.19796363,2.1659029,-.99893445,.53234619,,-.19796363,,2.1659029,,-.99893445,,-.78771365,
5158,97,3,2,292991,-.67116898,.1240898,-.68579513,.45674655,.10826869,1.5776881,-.41651729,1.0253172,.37663358,.29073489,.90269065,470465,-.33316994,.77732474,-.16297719,1.3449408,,-.33316994,,.77732474,,-.16297719,,1.3449408,,.90269065
5159,97,3,1,274215,-.38259733,1.1505216,.0014299932,.6758725,1.2103547,.93539131,.06862817,1.1686277,.30135605,-.19392616,.80880511,425691,.14057142,1.8395423,-.1107491,1.3701396,.14057142,,1.8395423,,-.1107491,,1.3701396,,.80880511,
5160,97,2,2,181115,.59285557,-.18381132,1.171523,.69639248,1.1470621,.064669311,-.63033974,.30271798,-1.3489487,.51101559,,576806,1.6342859,.16928725,-1.0628457,.64781189,,1.6342859,,.16928725,,-1.0628457,,.64781189,,
5161,97,1,1,222580,-.28584537,-.46874645,-.49506754,.086933009,-.68806291,-.23169459,.56794864,-.056262825,-.56326526,-.59269285,-2.2442207,421904,-.44968298,-.71937943,-.14231788,-.44814193,-.44968298,,-.71937943,,-.14231788,,-.44814193,,-2.2442207,
5162,97,3,1,286023,2.4640198,1.0564049,1.8780236,1.0627992,1.4189851,.89898717,2.1844065,1.6021599,1.740679,2.1225836,.14147468,458910,3.1270173,2.3865798,3.3749425,1.2931705,3.1270173,,2.3865798,,3.3749425,,1.2931705,,.14147468,
5163,97,3,2,283019,1.4872035,1.0194997,1.0027822,1.9854045,1.9042579,.34992257,.19800851,.65386611,1.2747563,-.32618549,1.6724607,476714,2.1520832,2.0727527,.46498942,1.2413342,,2.1520832,,2.0727527,,.46498942,,1.2413342,,1.6724607
5164,97,3,1,286023,-.19654816,-.078195535,-.76648754,-1.003741,-.49892363,-3.4046066,.18822606,-.44907546,-.53565806,-.50242436,-.58496302,516232,-1.3116534,-.34781182,-.30948713,-3.1158392,-1.3116534,,-.34781182,,-.30948713,,-3.1158392,,-.58496302,
5165,97,3,1,286023,1.5643954,1.2848979,1.3920776,1.2191316,1.4657989,1.8323829,1.4756874,1.6555847,1.2810894,.73624426,-.88504529,480693,2.2862737,2.4211729,1.9625182,2.167423,2.2862737,,2.4211729,,1.9625182,,2.167423,,-.88504529,
5166,97,3,1,312875,1.4540484,1.0328708,.49504268,1.3323195,.46541065,.3438623,2.4030635,1.1690991,1.742303,1.0230365,1.076714,508978,1.7386414,1.8239385,2.9992707,.46665919,1.7386414,,1.8239385,,2.9992707,,.46665919,,1.076714,
5167,97,3,2,283019,,,,,,,,,,,-.68428683,480693,,,,,,,,,,,,,,-.68428683
5170,97,2,1,279597,.32440171,.11793037,.066453375,.1616465,-.52650517,-.88144398,1.7746911,.895356,1.3260431,.49520725,-.69247079,576806,.22166134,.77070105,2.1068132,-1.027511,.22166134,,.77070105,,2.1068132,,-1.027511,,-.69247079,
5171,97,3,2,297863,-.19419174,.46592543,.7585001,.28204432,.50821233,-.51367182,.37311018,.84964526,.22894603,-1.0498714,-.91290158,89919,.22735423,1.0711337,-.23000602,-.13964473,,.22735423,,1.0711337,,-.23000602,,-.13964473,,-.91290158
5172,97,3,1,288597,.93595076,.034315005,.67590296,-.27007723,.37794346,.29292092,1.5084008,-.19505121,1.1915817,.56857437,-.16246471,576806,.6051994,.15306698,2.0941701,.42214063,.6051994,,.15306698,,2.0941701,,.42214063,,-.16246471,
5173,97,3,2,297863,.60397178,.38573775,1.3606602,.45764586,-1.448346,.54275995,1.1537567,.64452964,1.0766635,.85615635,.019952452,530733,1.5435671,.30968684,1.8332064,-.34484914,,1.5435671,,.30968684,,1.8332064,,-.34484914,,.019952452
5174,97,3,1,310241,1.7242268,1.1182157,2.0598745,1.872897,1.0781796,.94905579,1.997768,1.9801854,2.0549643,2.3487184,-.61417431,421904,3.4418378,2.6510341,3.2725384,1.2172709,3.4418378,,2.6510341,,3.2725384,,1.2172709,,-.61417431,
5175,97,3,2,297863,1.3460349,.39495578,-.086686991,.95991033,-1.1286452,-1.0143059,.46603018,.58667386,.15971199,1.2531041,-.68327999,508978,1.4517039,.45846072,1.0041515,-1.5580199,,1.4517039,,.45846072,,1.0041515,,-1.5580199,,-.68327999
5176,97,3,2,317032,-.59702492,-.37623578,-.094929814,-.84785187,-1.0116946,-.62904382,-.071660765,-.09612707,-.75017095,-.21073212,-.17971915,119949,-.75920922,-.804241,-.45572251,-1.0321758,,-.75920922,,-.804241,,-.45572251,,-1.0321758,,-.17971915
5177,97,1,2,166275,1.089331,1.3470329,1.6045638,.90916556,-.083830245,.78321391,.33721113,.38879704,.99047863,1.0088863,-1.4815727,122578,2.1766565,1.2246619,1.2531134,.48584977,,2.1766565,,1.2246619,,1.2531134,,.48584977,,-1.4815727
5178,97,3,1,272016,.40503901,.70722657,.41692266,.99270004,-.74034095,1.2635336,1.3664356,.69795972,1.2901485,.0080056591,,588576,.94201106,.77371562,1.6519437,.6826539,.94201106,,.77371562,,1.6519437,,.6826539,,,
5179,97,3,2,280749,.073462181,.29724398,-.68095917,.44446146,.83144444,-.10051302,.38200676,.55641127,-.44544482,-.52150482,-.58244151,529769,-.24288769,.7078256,-.30031148,.366483,,-.24288769,,.7078256,,-.30031148,,.366483,,-.58244151
5180,97,3,1,310365,.21513116,.64704114,.57593548,.87935919,-.40688393,.98454612,.90205359,.51882964,.19521073,.4233813,.75324935,615648,1.0911809,.48090303,.89665622,.62747306,1.0911809,,.48090303,,.89665622,,.62747306,,.75324935,
5181,97,3,1,260248,-.24478468,-1.2641211,-.020392703,.4952175,-1.1193027,-.0086488742,.98461944,.03435741,.11419693,1.1024278,1.9347004,588576,.45191813,-1.1734449,1.135237,-.46179157,.45191813,,-1.1734449,,1.135237,,-.46179157,,1.9347004,
5182,97,3,2,263870,.17061044,-.24257682,.34659609,.29484943,.28780618,1.170946,.033879407,.56034815,-.36177915,-.22695611,,534190,.48367143,.11177289,-.29947066,1.1451671,,.48367143,,.11177289,,-.29947066,,1.1451671,,
5183,97,3,1,272016,1.4689001,1.4686329,1.3029814,.89926583,.91707122,.75973547,1.2853912,1.1460999,1.1352212,2.0490649,.23832594,615648,2.3239717,2.0748115,2.3655822,.92870349,2.3239717,,2.0748115,,2.3655822,,.92870349,,.23832594,
5184,97,3,1,273022,1.4097877,1.3183544,.8710143,.12324601,1.1497734,.87485689,.013932707,1.0323502,.54804039,-.46940488,-1.3859943,591552,1.0621638,1.9619874,.20270409,1.1334176,1.0621638,,1.9619874,,.20270409,,1.1334176,,-1.3859943,
5185,97,3,2,279674,-.37394685,-.44939721,-1.1454234,-.89625418,-1.189558,-.64532715,-.1448743,-1.7764552,-.91487116,-.7923705,.43778434,591552,-1.487689,-2.0109308,-.62277341,-1.0612677,,-1.487689,,-2.0109308,,-.62277341,,-1.0612677,,.43778434
5186,97,3,2,253912,1.1002806,2.0648551,.6346001,1.2773788,1.3788042,.6680848,-.036667686,1.671,.75738931,.41471612,.18697417,670384,1.656139,3.0142157,.39732289,1.0613199,,1.656139,,3.0142157,,.39732289,,1.0613199,,.18697417
5187,97,3,2,270155,.94333738,1.8102341,1.1194654,1.6276252,1.7435765,1.5409166,1.0591366,1.6782138,1.7277348,.11730417,.5079819,558678,1.871497,3.0337777,1.4836323,2.0956357,,1.871497,,3.0337777,,1.4836323,,2.0956357,,.5079819
5188,97,3,1,250427,1.6124722,1.9490877,1.0446311,1.1313506,1.7046076,1.8647925,1.1540337,1.1105295,2.2880177,1.6007466,-.15501231,616836,2.1238003,2.8355224,2.6808026,2.2333236,2.1238003,,2.8355224,,2.6808026,,2.2333236,,-.15501231,
5189,97,3,2,314432,.22743565,1.266246,.45329198,.28438255,1.1681697,1.120528,.27280387,1.7869034,.23302257,.085501872,-.38599756,533361,.55685711,2.2484758,.21401677,1.4024642,,.55685711,,2.2484758,,.21401677,,1.4024642,,-.38599756
5190,97,3,2,253912,1.277567,1.2003218,-.029997975,.88029844,.90216124,.98623103,-.22699057,1.0422763,.60457975,.20656498,-.12199165,599983,1.087047,1.8896074,.24134205,1.1102778,,1.087047,,1.8896074,,.24134205,,1.1102778,,-.12199165
5191,97,3,1,261751,.83233792,1.1795394,.53157967,.61194283,3.2474172,1.8417195,.4278841,1.0896783,.25369361,.42822239,-.89353603,554022,1.0235981,2.3485441,.46025166,3.1251593,1.0235981,,2.3485441,,.46025166,,3.1251593,,-.89353603,
5192,97,3,2,279674,1.2674239,1.1466969,.81494224,1.2277045,1.9050844,1.2172731,-.093796022,1.9880892,1.2857373,.59509921,.12198018,615557,1.7907883,2.9376233,.63476229,1.8047209,,1.7907883,,2.9376233,,.63476229,,1.8047209,,.12198018
5193,97,3,2,270155,,,,,,,,,,,.15783457,554054,,,,,,,,,,,,,,.15783457
5194,97,3,2,314432,1.5835726,1.5076171,1.9487932,.99127716,-.38697216,1.1135287,.52521461,1.2640287,1.2614865,.10291243,.17237611,591552,2.4595075,1.8583649,1.1773521,.55522728,,2.4595075,,1.8583649,,1.1773521,,.55522728,,.17237611
5195,97,3,2,279674,2.0127401,1.3897893,1.355175,.27244115,1.6961299,1.9218949,.11794665,1.5449647,.84137166,-.14294142,1.3973968,443349,1.7778864,2.5025651,.58723348,2.2308187,,1.7778864,,2.5025651,,.58723348,,2.2308187,,1.3973968
5196,97,3,2,253912,1.6377782,1.6389643,1.1238405,2.113085,.59017372,.39804932,.58215988,1.5832834,1.2565771,1.3989822,-.64313692,564696,2.8880174,2.5798693,1.4932594,.46343023,,2.8880174,,2.5798693,,1.4932594,,.46343023,,-.64313692
5197,97,3,1,261751,2.1805711,2.0406363,1.2640058,1.4980154,.79702437,1.2894127,1.380607,1.6003475,1.6885229,.80044717,.45542789,128165,2.6508389,2.8465941,2.2461352,1.274322,2.6508389,,2.8465941,,2.2461352,,1.274322,,.45542789,
5198,97,3,2,287540,1.3190711,1.0578368,1.4125694,2.1134427,.070686378,.34051231,.73309571,1.1684756,.44361815,-.43645215,-.63211817,117676,2.5756302,1.5563926,.43234038,.30854023,,2.5756302,,1.5563926,,.43234038,,.30854023,,-.63211817
5199,97,3,1,250427,,,,,,,,,,,-1.5563281,571355,,,,,,,,,,,,,-1.5563281,
5200,97,3,2,287540,,,,,,,,,,,-1.7962686,540988,,,,,,,,,,,,,,-1.7962686
5201,97,3,1,261751,.51779062,.590415,.43616188,-.11610951,-.63764441,.28086561,.54573125,-.092514247,1.2405177,1.2588927,.20185548,443349,.62302607,.3317802,1.7193816,-.20287785,.62302607,,.3317802,,1.7193816,,-.20287785,,.20185548,
5202,97,1,2,150807,.54840142,.064064875,.045862637,.95195287,1.0220759,1.4282627,-.93035924,-.53075027,.34579399,-.18791278,-.90263242,89553,.75690854,.12779033,-.58407927,1.7349213,,.75690854,,.12779033,,-.58407927,,1.7349213,,-.90263242
5203,97,3,2,314432,1.1238163,.13687414,1.4695679,1.0457375,.91138238,.40229446,.36703664,.34631211,.58340758,.35435858,,125679,1.9996437,.73334819,.64070761,.8000415,,1.9996437,,.73334819,,.64070761,,.8000415,,
5204,97,3,2,287540,.57561475,-.43559131,-.13158274,-.36885187,-.49469981,-.20982419,.084317319,-.30077234,1.0312687,-.65811729,.33676746,587950,-.30410701,-.29775488,.47214034,-.45585251,,-.30410701,,-.29775488,,.47214034,,-.45585251,,.33676746
5205,97,3,2,253912,2.0288017,.066511728,1.0688387,1.3826102,-.61402619,-.018535884,1.9081676,.52326137,.7386741,.82977551,-.51190358,498149,2.4932511,.30771241,2.1933446,-.34900102,,2.4932511,,.30771241,,2.1933446,,-.34900102,,-.51190358
5206,97,3,2,270155,1.2142055,1.2777072,1.0590993,.94981563,2.381454,1.8618667,1.2813603,.85505176,1.0430895,.93804109,.4267695,470465,1.7680545,2.1064923,1.779742,2.7102842,,1.7680545,,2.1064923,,1.779742,,2.7102842,,.4267695
5207,97,3,2,258367,.57990134,-.15038076,.6646685,1.4545878,-.81407839,-.025388202,-.13524681,.04713621,.42813492,-.54149956,-.33215326,564534,1.4043398,-.10986599,-.17557198,-.37933466,,1.4043398,,-.10986599,,-.17557198,,-.37933466,,-.33215326
5208,97,3,2,292585,.56352103,.2371828,-.19516201,.64858907,-.31143117,-.82658464,-.20200965,.51320809,.29227605,.7984609,1.1391761,466545,.69818085,.62007993,.27749023,-.94435668,,.69818085,,.62007993,,.27749023,,-.94435668,,1.1391761
5209,97,3,1,266343,1.1189007,.91270041,.69392902,.8107515,-.43720362,.03580213,.14647135,.76116878,1.5495399,1.951648,-1.0527884,466572,1.757515,1.3614416,1.7463101,-.39772186,1.757515,,1.3614416,,1.7463101,,-.39772186,,-1.0527884,
5210,97,3,2,319948,1.1536468,.48647517,.83093947,.76289439,.62379545,1.0221386,.90636826,.5430426,1.0611883,-.11384549,1.1359419,498149,1.3149055,1.0058867,1.1784515,1.1423852,,1.3149055,,1.0058867,,1.1784515,,1.1423852,,1.1359419
5211,97,3,1,297014,1.4797032,.29647183,1.7912661,1.1964461,-.9067958,-.64926755,1.2002758,.68871486,1.2985129,1.2000464,-.66122168,498149,2.6283584,.69282871,2.0413539,-1.0766828,2.6283584,,.69282871,,2.0413539,,-1.0766828,,-.66122168,
5212,97,3,2,295211,-.15740417,-.22840743,-.041478239,.0074506924,-.80772239,1.1502174,-.24599372,-.50396162,-.34240785,.46766114,-1.0867491,548599,.13661489,-.92615587,-.038684066,.56654245,,.13661489,,-.92615587,,-.038684066,,.56654245,,-1.0867491
5213,97,3,1,297014,-.98252761,-1.060282,-.90996009,-1.6796008,-2.094002,-.89198679,.1508923,-.49335396,-.70441973,-.59231871,.41070554,470465,-1.9864513,-1.8321568,-.29888529,-1.7784752,-1.9864513,,-1.8321568,,-.29888529,,-1.7784752,,.41070554,
5214,97,3,1,264340,-.82074523,-.14914465,.06188105,-1.551916,-1.7008904,-.69368321,.21000591,-.32016006,.075092599,-.73611456,-.98896855,449147,-1.379815,-.87399942,.085724935,-1.4604683,-1.379815,,-.87399942,,.085724935,,-1.4604683,,-.98896855,
5215,97,3,2,331900,,,,,,,,,,,.15363288,363376,,,,,,,,,,,,,,.15363288
5216,97,3,2,341192,.52993262,.074251868,.22706529,.57351512,.26491585,.79999942,-.11630107,.74350446,.38893101,1.2180903,-.5921101,417971,1.0063641,.68941045,.56404191,.71422231,,1.0063641,,.68941045,,.56404191,,.71422231,,-.5921101
5217,97,3,2,312012,-.81890041,-1.5528306,-.45685288,-1.451311,-.27626881,-.58347309,-.30413207,-.34383029,-1.5602807,-.22937861,.63956028,96539,-1.3975948,-1.6631143,-1.0787487,-.55013734,,-1.3975948,,-1.6631143,,-1.0787487,,-.55013734,,.63956028
5218,97,3,1,305329,-1.6831148,-.61779118,-1.9845486,-1.2658031,-.6389299,-1.5141503,.1976618,-1.2384779,-.7349664,-2.0678463,-1.1363629,112846,-3.1983671,-1.5220736,-1.0727479,-1.4022156,-3.1983671,,-1.5220736,,-1.0727479,,-1.4022156,,-1.1363629,
5219,97,3,2,253912,1.5213038,1.2681901,1.296857,.93429273,1.4167279,1.6917366,.40253079,1.1085001,1.8580834,.55241609,.60000461,402361,1.9502399,2.3109829,1.4762585,1.974286,,1.9502399,,2.3109829,,1.4762585,,1.974286,,.60000461
5220,97,3,1,281381,.49969575,.70201659,-.5198012,.1374526,.84154469,.92177987,1.2612284,.9168281,1.5774463,.23227495,.98444718,414217,-.16591902,1.5410805,1.7993953,1.1245774,-.16591902,,1.5410805,,1.7993953,,1.1245774,,.98444718,
5221,97,3,2,270155,.56716919,1.7053788,1.0451821,1.4845012,.34542578,-.044595141,1.6510972,.48196056,1.4948171,.88694656,-.56555372,125659,1.7582196,1.7279058,2.2077339,.12746459,,1.7582196,,1.7279058,,2.2077339,,.12746459,,-.56555372
5222,97,3,1,298653,.47106349,.60154939,.42960513,.17088598,-1.0315855,.35060227,.03247514,.68138051,.026401663,.34333107,-1.0270778,96539,.75205439,.46765691,.27907556,-.35042429,.75205439,,.46765691,,.27907556,,-.35042429,,-1.0270778,
5223,97,3,1,281381,.13055475,.29265741,-.0396704,.87361938,-.6508407,-1.0851282,.053195998,-.38901395,-.48041067,-.077100515,-1.0883512,497089,.57973832,-.27577424,-.28312543,-1.1884209,.57973832,,-.27577424,,-.28312543,,-1.1884209,,-1.0883512,
5224,97,3,1,261751,.99940515,-.043401543,.53606993,-.18539545,-1.7202922,-.13463055,.97837561,-1.4219964,.22102478,.71001655,-1.4716355,491454,.83677888,-1.5331808,1.5160822,-.99172807,.83677888,,-1.5331808,,1.5160822,,-.99172807,,-1.4716355,
5225,97,3,2,274657,.84469628,.60663617,.91854626,1.3440922,.58406651,1.1162413,.026805302,.033311479,.16222952,.0086220456,-1.5151954,417947,1.724889,.56901097,.075422414,1.2467394,,1.724889,,.56901097,,.075422414,,1.2467394,,-1.5151954
5226,97,3,1,303631,,,,,,,,,,,,496790,,,,,,,,,,,,,,
5227,97,3,2,258144,-.46776387,.42587835,-.67589688,.76754808,1.0861573,.022711659,-.32985476,1.1813608,.30004904,-.080874607,.23832594,527484,-.2376546,1.5278455,-.44229704,.55633998,,-.2376546,,1.5278455,,-.44229704,,.55633998,,.23832594
5228,97,3,2,274657,-.33531836,-.054518487,-1.169583,-1.6139503,.33357972,-.068703771,-.77257371,.22665349,-.75956225,-.68842351,1.209388,452619,-1.8898745,.070947327,-1.098349,.0032056018,,-1.8898745,,.070947327,,-1.098349,,.0032056018,,1.209388
5229,97,3,1,266113,1.1998858,-.0037880084,.39238194,.82749915,.65753239,.06614811,1.9889554,.25536042,.94537175,1.605194,-1.6846044,456160,1.4545194,.47487119,2.5685148,.40180442,1.4545194,,.47487119,,2.5685148,,.40180442,,-1.6846044,
5230,97,3,2,284335,-.13662426,-.32584459,-.93493265,.082227334,.68820584,.20356455,.14459682,.16742572,.13513471,.10834055,-1.4054662,363376,-.60809058,.15738784,.12474579,.54661536,,-.60809058,,.15738784,,.12474579,,.54661536,,-1.4054662
5231,97,3,1,303631,-.08816918,1.1342437,-.85547048,-.020481605,.76187867,-.54884803,.040811412,.066601142,.38760266,-.60957766,1.076714,91107,-.82360327,1.1488179,-.052554864,-.11979754,-.82360327,,1.1488179,,-.052554864,,-.11979754,,1.076714,
5232,97,1,2,150807,-.42459726,-.10261325,-.65855736,-.24193664,.35302797,.72716153,-.043503076,-.33877441,-.16132154,.55413836,-2.1937468,94641,-.59295386,-.30812323,.12522241,.80768067,,-.59295386,,-.30812323,,.12522241,,.80768067,,-2.1937468
5233,97,3,2,287540,-1.3128041,-1.4546918,-.53978449,-.57311827,-.40827137,-.34734413,-1.5672944,-.46363518,-.50261366,-.32724667,-.63018656,402361,-1.2374896,-1.3135972,-1.6522906,-.4139891,,-1.2374896,,-1.3135972,,-1.6522906,,-.4139891,,-.63018656
5234,97,3,1,281381,.30752301,1.550808,.19651371,.74596798,.67762542,.94734436,.92429078,.44169447,-.12284317,1.7114415,-.73832273,417971,1.1040994,1.2249216,1.2909889,1.064181,1.1040994,,1.2249216,,1.2909889,,1.064181,,-.73832273,
5235,97,3,1,298653,,,,,,,,,,,1.1168597,438371,,,,,,,,,,,,,1.1168597,
5236,97,3,2,253912,1.6584566,1.2679081,.71792501,.9682706,-1.2999223,.48727912,-.32843637,.93657464,.39338106,.63192898,1.1450853,452619,2.012115,1.1588478,.42009324,-.49653161,,2.012115,,1.1588478,,.42009324,,-.49653161,,1.1450853
5237,97,3,2,253912,1.0232341,-1.6555655,1.3539163,.70432353,1.9384083,1.93392,-.21679682,-.45533118,-.24627647,-.27089745,-1.0527884,414217,1.5996921,-.87044376,-.45278037,2.761569,,1.5996921,,-.87044376,,-.45278037,,2.761569,,-1.0527884
5238,97,3,1,281381,.80411828,.96299762,1.0751405,1.5043527,1.4383976,1.3874362,1.0053494,2.0436215,.0058087306,.63489288,.49314067,438371,2.0517795,2.2085066,.72553849,1.8464286,2.0517795,,2.2085066,,.72553849,,1.8464286,,.49314067,
5239,97,3,2,287540,1.6115903,1.8973604,2.2070448,1.8482018,1.3698578,.86363924,1.4048522,1.4927661,1.037498,.91609126,-1.2444196,465333,3.2219808,2.6887014,1.7869151,1.3232182,,3.2219808,,2.6887014,,1.7869151,,1.3232182,,-1.2444196
5240,97,1,1,217274,.18803883,-1.366892,-.11417028,-1.0632827,-.18939719,.036196239,1.4866719,-1.0911553,.16357492,-.034379531,-2.7360473,442505,-.7214523,-1.7543433,1.3551595,.064732686,-.7214523,,-1.7543433,,1.3551595,,.064732686,,-2.7360473,
5241,97,3,2,270155,-.46615282,.33576372,-.16992263,.1936533,-.34691611,-.033060167,.065796904,-.73978674,.58419836,-.5039748,-.65787953,534188,-.39341751,-.25429595,.15120149,-.13584113,,-.39341751,,-.25429595,,.15120149,,-.13584113,,-.65787953
5242,97,3,2,329770,-.32855755,.27006486,-.31294766,.32056069,.41286448,1.1720531,-.39483693,.4735761,-.092011757,-.18587793,.4885655,138196,-.14272065,.51351351,-.49965125,1.1851089,,-.14272065,,.51351351,,-.49965125,,1.1851089,,.4885655
5243,97,3,2,293316,-1.3613875,-1.5563128,-2.0197835,-1.2858566,-1.0557741,-.39574131,-.880683,-1.3618128,-.57385641,.23845479,-1.9328097,124104,-2.4528737,-2.2622643,-.73524028,-.78791475,,-2.4528737,,-2.2622643,,-.73524028,,-.78791475,,-1.9328097
5244,97,3,1,286340,-.21124539,.48458973,.41057637,-.6517399,-1.387602,.32285318,.7698912,.082653686,-.0086648455,-.60698587,.24417937,110935,-.3083204,-.25760186,.48849991,-.45357263,-.3083204,,-.25760186,,.48849991,,-.45357263,,.24417937,
5245,97,3,1,295107,-.020214189,.14295974,-.32697859,-.93329024,-1.7269541,-.92612761,.17247318,-.60110879,.71496516,.16663021,-.92344064,149632,-.75174034,-.62606335,.82039613,-1.7382128,-.75174034,,-.62606335,,.82039613,,-1.7382128,,-.92344064,
5246,97,3,1,295107,-.22810008,.97117585,1.0661749,1.0119418,2.9593561,1.7555195,1.5177552,1.2827988,1.2886167,.88438749,-.26356223,82960,1.0783798,2.3692508,1.7373571,3.0411532,1.0783798,,2.3692508,,1.7373571,,3.0411532,,-.26356223,
5247,97,3,2,283333,,,,,,,,,,,1.1520687,419397,,,,,,,,,,,,,,1.1520687
5248,97,3,1,262643,-.56525737,-1.9336706,-.36841601,-1.2090353,-2.0955925,-1.9353284,-.7448954,-1.63293,-2.1839886,-1.077482,-1.7602116,546356,-1.1784936,-3.2828333,-1.8923885,-2.5388143,-1.1784936,,-3.2828333,,-1.8923885,,-2.5388143,,-1.7602116,
5249,97,3,1,286340,1.2539926,.14519176,.78414643,.99742252,.4987677,-.42570207,2.2879167,.96659631,.3527014,.34539056,-1.0887749,399631,1.5860379,.85734379,1.8845196,-.060170092,1.5860379,,.85734379,,1.8845196,,-.060170092,,-1.0887749,
5250,97,3,1,274519,-.085589565,.57884854,.32555485,.63604409,-.5862788,.48874837,3.0952485,.80536163,2.0499218,1.8007226,.25307509,482109,.70700926,.85384995,3.9397492,.14987525,.70700926,,.85384995,,3.9397492,,.14987525,,.25307509,
5251,97,3,2,266298,.65900332,.19100574,.99293065,1.0281464,.48494309,1.3504584,-.55488402,.61793029,.44297409,.25250903,-.30808711,431260,1.5770236,.76681274,-.1469868,1.3315434,,1.5770236,,.76681274,,-.1469868,,1.3315434,,-.30808711
5252,97,3,1,286340,.060322516,.48992071,.11835467,-.97188783,.07326103,.70814633,.47642329,.25990349,.47189909,-.15809864,-.87716544,378517,-.55805504,.45772764,.68252814,.54670215,-.55805504,,.45772764,,.68252814,,.54670215,,-.87716544,
5253,97,3,2,266298,,,,,,,,,,,,435386,,,,,,,,,,,,,,
5254,97,3,1,295107,,,,,,,,,,,1.238459,456637,,,,,,,,,,,,,1.238459,
5255,97,3,1,295107,,,,,,,,,,,1.3221405,435361,,,,,,,,,,,,,1.3221405,
5256,97,3,2,301567,,,,,,,,,,,.1529185,434665,,,,,,,,,,,,,,.1529185
5257,97,3,2,283333,.16592444,.61095029,.18623801,.24144004,-.1110867,.38566244,.94348085,.76511872,1.0353944,-.11989603,-.99337381,516632,.19641827,.99333334,1.1353691,.23133479,,.19641827,,.99333334,,1.1353691,,.23133479,,-.99337381
5258,97,3,1,273022,1.1776989,.25429156,.33509475,.36776027,-.1799971,.079084016,.87390512,.0040997928,.61045128,.21383651,-.83505064,434665,.92232311,.22464234,1.1746889,-.070280112,.92232311,,.22464234,,1.1746889,,-.070280112,,-.83505064,
5259,97,3,1,298653,.71421957,1.410014,1.1631157,.8516295,1.5539675,-.54153293,1.8875203,-.024953645,2.1764429,2.8541312,.14734456,470697,1.8065846,1.7631043,3.5528796,.28051198,1.8065846,,1.7631043,,3.5528796,,.28051198,,.14734456,
5260,97,3,1,273022,-.19688937,.22017333,-.30326411,-.10987142,-1.1282274,-.45492935,1.6484376,.0040997928,.54429573,1.3144847,-1.2665558,474379,-.087549135,-.23384874,2.0709624,-.95071971,-.087549135,,-.23384874,,2.0709624,,-.95071971,,-1.2665558,
